,Synset,Tipo,Info
17712,01325536-v,slv:lemma,ubiti
17713,01325536-v,slv:lemma,zaklati
17714,01325658-n,slv:lemma,rogovi
17715,01325774-v,slv:lemma,ubiti
17716,01325774-v,slv:lemma,zaklati
17717,01325775-n,slv:lemma,šop
17718,01325777-a,slv:lemma,informativen
17719,01325777-a,slv:lemma,poučen
17720,01325777-a,slv:lemma,razsvetljenski
17721,01325777-a,slv:lemma,svetilen
17722,01325853-n,slv:lemma,rog
17723,01326015-n,slv:lemma,greben
17724,01326015-n,slv:lemma,čopka
17725,01326291-n,slv:lemma,mikrob
17726,01326291-n,slv:lemma,mikroorganizem
17727,01326291-n,slv:def,"slv:deorganizem, ki je tako droben, da ni viden z prostim očesom, in ga lahko opazujemo le skozi mikroskop"
17728,01326528-v,slv:lemma,umoriti
17729,01326528-v,slv:lemma,uničiti
17730,01326652-a,slv:lemma,mešan
17731,01327301-v,slv:lemma,likvidirati
17732,01327301-v,slv:lemma,ubiti
17733,01327322-n,slv:lemma,hibrid
17734,01327322-n,slv:lemma,križanec
17735,01327322-n,slv:lemma,mešanec
17736,01327371-a,slv:lemma,posamezen
17737,01327582-v,slv:lemma,iztrebiti
17738,01327680-a,slv:lemma,bel
17739,01327816-v,slv:lemma,ujeti
17740,01327816-v,slv:lemma,zamotati
17741,01327816-v,slv:lemma,zaplesti
17742,01327816-v,slv:lemma,zavozlati
17743,01328302-n,slv:lemma,sorodnik
17744,01328340-v,slv:lemma,izpreči
17745,01328340-v,slv:lemma,odvezati
17746,01328340-v,slv:lemma,razpreči
17747,01328513-v,slv:lemma,dodati
17748,01328702-n,slv:lemma,virus
17749,01328705-v,slv:lemma,dodati
17750,01328705-v,slv:lemma,dopolniti
17751,01328705-v,slv:lemma,pritrditi
17752,01329026-v,slv:lemma,dodati
17753,01329138-a,slv:lemma,meliran
17754,01329141-v,slv:lemma,anektirati
17755,01329239-v,slv:lemma,sešiti
17756,01329239-v,slv:lemma,šivati
17757,01329830-a,slv:lemma,sestavljen
17758,01329830-a,slv:lemma,spojen
17759,01329875-v,slv:lemma,prešiti
17760,01330008-a,slv:lemma,sestavljen
17761,01330093-v,slv:lemma,pooblačiti se
17762,01330093-v,slv:lemma,zmračiti se
17763,01330269-v,slv:lemma,pooblačiti se
17764,01330269-v,slv:lemma,zmračiti se
17765,01330822-v,slv:lemma,nabrati se
17766,01330822-v,slv:lemma,našobiti se
17767,01330822-v,slv:lemma,povečati se
17768,01330822-v,slv:lemma,skrčiti se
17769,01330822-v,slv:lemma,uskočiti se
17770,01330822-v,slv:lemma,zgnojiti se
17771,01330890-a,slv:lemma,nemešan
17772,01331659-n,slv:lemma,filoviridae
17773,01331867-n,slv:lemma,filovirus
