,Synset,Tipo,Info
214,00041554-v,eus:lemma,pintatu
215,00041687-v,eus:lemma,leungarria jarri
216,00041740-n,eus:lemma,bola-joko
217,00041899-n,eus:lemma,eskuratze
218,00041899-n,eus:lemma,jabetze
219,00042173-v,eus:lemma,hautseztatu
220,00042173-v,eus:lemma,irineztatu
221,00042311-n,eus:lemma,kausa
222,00042311-n,eus:lemma,zergati
223,00042479-v,eus:lemma,manikura egin
224,00042541-n,eus:lemma,erditze
225,00042641-v,eus:lemma,manikura egin
226,00042757-n,eus:lemma,irteera
227,00042757-n,eus:lemma,joanaldi
228,00042757-n,eus:lemma,joate
229,00043195-n,eus:lemma,aurkikunde
230,00043195-n,eus:lemma,aurkikuntza
231,00043278-v,eus:lemma,apain-apain jarri
232,00043278-v,eus:lemma,apaindu
233,00043278-v,eus:lemma,txukundu
234,00043480-v,eus:lemma,lurrindu
235,00043480-v,eus:lemma,perfumatu
236,00043480-v,eus:lemma,usain egin
237,00043609-n,eus:lemma,ezabapen
238,00043609-n,eus:lemma,ezabatze
239,00043683-v,eus:lemma,apaindu
240,00043683-v,eus:lemma,dotoretu
241,00043683-v,eus:lemma,txukundu
242,00044150-n,eus:lemma,betearazpen
243,00044455-n,eus:lemma,agerpen
244,00044673-n,eus:lemma,berdinketa
245,00044673-n,eus:lemma,berdintza
246,00044673-n,eus:lemma,parekatze
247,00044900-n,eus:lemma,hobitik ateratze
248,00045250-n,eus:lemma,propultsio
249,00045639-v,eus:lemma,garatosatu
250,00045639-v,eus:lemma,orraztu
251,00045646-n,eus:lemma,indarberritze
252,00045817-v,eus:lemma,argaldu
253,00045817-v,eus:lemma,flakatu
254,00045817-v,eus:lemma,mehetu
255,00045907-n,eus:lemma,berreskuratze
256,00046022-v,eus:lemma,argaldu
257,00046022-v,eus:lemma,mehetu
258,00046151-v,eus:lemma,gizendu
259,00046151-v,eus:lemma,irabazi
260,00046151-v,eus:lemma,loditu
261,00046177-n,eus:lemma,ihes
262,00046177-n,eus:lemma,ihesaldi
263,00046344-n,eus:lemma,egitandi
264,00046382-v,eus:lemma,biribildu
265,00046522-n,eus:lemma,ukipen
266,00046534-v,eus:lemma,apaindu
267,00046534-v,eus:lemma,edertu
268,00046534-v,eus:lemma,jantzi
269,00047018-n,eus:lemma,balentria
270,00047018-n,eus:lemma,egitandi
271,00047610-v,eus:lemma,jantzi
272,00047610-v,eus:lemma,jarri
273,00047745-n,eus:lemma,errekor
274,00047745-n,eus:lemma,marka
275,00047745-v,eus:lemma,jantzi
276,00047941-n,eus:lemma,buruturiko ekintza
277,00047945-v,eus:lemma,dotoretu
278,00047945-v,eus:lemma,pinpirindu
