,Synset,Tipo,Info
243,00018158-v,glg:lemma,levantarse
244,00018158-v,glg:lemma,poñerse de pé
245,00018158-v,glg:lemma,saír da cama
246,00018302-r,glg:lemma,bastante
247,00018526-v,glg:lemma,abrir os ollos
248,00018526-v,glg:lemma,acordar
249,00018526-v,glg:lemma,espertar
250,00018526-v,glg:lemma,recordar
251,00018577-r,glg:lemma,totalmente
252,00018584-a,glg:lemma,inaceptable
253,00018584-a,glg:lemma,inaceptábel
254,00018781-r,glg:lemma,bastante
255,00018813-v,glg:lemma,espertar
256,00019128-n,glg:lemma,elemento natural
257,00019128-n,glg:lemma,obxecto natural
258,00019131-a,glg:lemma,accesible
259,00019131-a,glg:lemma,accesíbel
260,00019339-r,glg:lemma,sempre
261,00019448-v,glg:lemma,afectar
262,00019613-n,glg:lemma,substancia
263,00019792-v,glg:lemma,atacar
264,00019874-a,glg:lemma,inaccesible
265,00019874-a,glg:lemma,inaccesíbel
266,00020090-n,glg:lemma,substancia
267,00020103-a,glg:lemma,afastado
268,00020103-a,glg:lemma,alongado
269,00020103-a,glg:lemma,distante
270,00020103-a,glg:lemma,remoto
271,00020133-v,glg:lemma,estar alerta
272,00020133-v,glg:lemma,estar pendente
273,00020280-r,glg:lemma,constantemente
274,00020280-r,glg:lemma,continuamente
275,00020280-r,glg:lemma,incesantemente
276,00020280-r,glg:lemma,permanentemente
277,00020280-r,glg:lemma,sempre
278,00020449-v,glg:lemma,desvelar
279,00020449-v,glg:lemma,manter esperto
280,00020449-v,glg:lemma,manterse esperto
281,00020476-r,glg:lemma,constantemente
282,00020476-r,glg:lemma,inmutabelmente
283,00020476-r,glg:lemma,inmutablemente
284,00020476-r,glg:lemma,invariabelmente
285,00020476-r,glg:lemma,invariablemente
286,00020476-r,glg:lemma,sempre
287,00020759-r,glg:lemma,endexamais
288,00020759-r,glg:lemma,nunca
289,00020759-r,glg:lemma,xamais
290,00020787-a,glg:lemma,acomodadizo
291,00020787-a,glg:lemma,acomodaticio
292,00020787-a,glg:lemma,flexible
293,00020787-a,glg:lemma,flexíbel
294,00020827-n,glg:lemma,materia
295,00020997-r,glg:lemma,nunca
296,00021065-v,glg:lemma,anestesiar
297,00021212-r,glg:lemma,de cando en vez
298,00021212-r,glg:lemma,ás veces
299,00021265-n,glg:lemma,alimento
300,00021265-n,glg:lemma,comida
301,00021403-a,glg:lemma,inflexible
302,00021403-a,glg:lemma,inflexíbel
303,00021403-a,glg:lemma,non compracente
304,00021403-a,glg:lemma,non permisivo
305,00021702-r,glg:lemma,algunha vez
306,00021734-n,glg:lemma,nutriente
307,00021734-n,glg:lemma,nutrimento
308,00021766-a,glg:lemma,exacto
309,00021766-a,glg:lemma,preciso
310,00021766-a,glg:lemma,xusto
311,00021878-r,glg:lemma,ás veces
312,00021939-n,glg:lemma,artefacto
313,00022131-r,glg:lemma,tan
314,00022219-a,glg:lemma,exacto
315,00022219-a,glg:lemma,fidedigno
316,00022219-a,glg:lemma,fiel
317,00022686-v,glg:lemma,estimular
318,00022829-r,glg:lemma,practicamente
319,00022903-n,glg:lemma,artigo
320,00023263-r,glg:lemma,paradoxalmente
321,00023271-n,glg:lemma,cognición
322,00023271-n,glg:lemma,coñecemento
323,00023271-n,glg:lemma,noese
324,00023271-n,glg:lemma,saber
325,00023383-a,glg:lemma,erróneo
326,00023383-a,glg:lemma,impreciso
327,00023383-a,glg:lemma,inexacto
328,00023383-a,glg:lemma,inxusto
329,00023473-v,glg:lemma,animarse
330,00023473-v,glg:lemma,cargar pilas
331,00023473-v,glg:lemma,coller folgos
332,00023473-v,glg:lemma,coller forzas
333,00023473-v,glg:lemma,reanimarse
334,00023473-v,glg:lemma,recargar pilas
335,00023773-n,glg:lemma,causa
336,00023773-n,glg:lemma,motivación
337,00023773-n,glg:lemma,motivo
338,00023773-n,glg:lemma,necesidade
339,00024047-v,glg:lemma,acordar
340,00024047-v,glg:lemma,volver en si
341,00024047-v,glg:lemma,volver no seu acordo
342,00024073-r,glg:lemma,non
343,00024264-n,glg:lemma,atributo
344,00024264-n,glg:lemma,calidade
345,00024264-n,glg:lemma,característica
346,00024264-n,glg:lemma,propiedade
347,00024417-a,glg:lemma,acostumado
348,00024417-a,glg:lemma,adaptado
349,00024417-a,glg:lemma,adoito
350,00024417-a,glg:lemma,afeito
351,00024417-a,glg:lemma,avezado
352,00024417-a,glg:lemma,habituado
353,00024417-a,glg:lemma,vezado
354,00024587-r,glg:lemma,non
355,00024720-n,glg:lemma,estado
356,00024834-a,glg:lemma,inadaptado
357,00024834-a,glg:lemma,non acostumado
358,00024834-a,glg:lemma,non adoito
359,00024834-a,glg:lemma,non afeito
360,00024834-a,glg:lemma,non habituado
361,00024893-r,glg:lemma,tampouco
362,00024996-a,glg:lemma,novo
363,00025238-a,glg:lemma,acídico
364,00025238-a,glg:lemma,ácido
365,00025464-r,glg:lemma,ningures
366,00025728-a,glg:lemma,alcalino
367,00025728-a,glg:lemma,básico
368,00025728-r,glg:lemma,en todas partes
369,00025728-r,glg:lemma,en todo o mundo
370,00026137-r,glg:lemma,dalgún xeito
371,00026192-n,glg:lemma,sensación
372,00026192-n,glg:lemma,sentimento
373,00026385-v,glg:lemma,meter o freo
374,00026385-v,glg:lemma,perder coidado
375,00026385-v,glg:lemma,pisar o freo
376,00026385-v,glg:lemma,relaxarse
377,00026515-a,glg:lemma,anfótero
378,00026571-r,glg:lemma,de todos os xeitos
379,00026571-r,glg:lemma,en calquera caso
380,00026706-a,glg:lemma,acidófilo
381,00027074-a,glg:lemma,alcalófilo
382,00027167-n,glg:lemma,localización
383,00027167-n,glg:lemma,lugar
384,00027167-n,glg:lemma,posición
385,00027167-n,glg:lemma,sitio
386,00027167-n,glg:lemma,situación
387,00027247-a,glg:lemma,admitido
