,Synset,Tipo,Info
326,02858304-n,lemma,båt
327,05216365-n,lemma,kropp
328,05216365-n,lemma,organisme
329,05216365-n,lemma,system
330,05549830-n,lemma,kropp
331,05217859-n,lemma,lik
332,00328128-v,lemma,kok
333,02865665-n,lemma,bolt
334,11519121-n,lemma,lyn
335,02866578-n,lemma,bombe
336,02867715-n,lemma,bombefly
337,05269901-n,lemma,bein
338,05269901-n,lemma,knokkel
339,02870092-n,lemma,bok
340,06410904-n,lemma,bok
341,02872752-n,lemma,støvel
342,08512736-n,lemma,grense
343,02324026-v,lemma,låne
344,01787955-v,lemma,irritere
345,02876657-n,lemma,flaske
346,08511241-n,lemma,botn
347,01892608-v,lemma,hoppe
348,02879718-n,lemma,boge
349,02880308-n,lemma,sløyfe
350,02040273-v,lemma,bukke
351,05534333-n,lemma,tarm
352,02881193-n,lemma,skål
353,04295881-n,lemma,stadion
354,02883344-n,lemma,kasse
355,10285313-n,lemma,gut
356,06842452-n,lemma,parentes
357,00883226-v,lemma,skryte
358,05481095-n,lemma,hette
359,05481095-n,lemma,hjerne
360,05481095-n,lemma,hugs
361,05481095-n,lemma,kuppel
362,05481095-n,lemma,lampe
363,05481095-n,lemma,minne
364,05481095-n,lemma,pære
365,05481095-n,lemma,tenkar
366,10126926-n,lemma,hjerne
367,02889425-n,lemma,bremse
368,13163250-n,lemma,grein
369,05845140-n,lemma,merke
370,07679356-n,lemma,brød
371,14292090-n,lemma,brot
372,15271008-n,lemma,pause
373,00334996-v,lemma,smadre
374,14066492-n,lemma,samanbrot
375,07574602-n,lemma,frukost
376,05554405-n,lemma,barm
377,05554405-n,lemma,batteri
378,05554405-n,lemma,bryst
379,05554405-n,lemma,kvinnebryst
380,05554405-n,lemma,melon
381,05554405-n,lemma,nøtt
382,05554405-n,lemma,patte
383,00001740-v,lemma,puste
384,11431754-n,lemma,bris
385,09874725-n,lemma,brud
386,02898711-n,lemma,bru
387,07714990-n,lemma,brokkoli
388,02906175-n,lemma,bronse
389,09876454-n,lemma,bror
390,09876701-n,lemma,bror
391,02908217-n,lemma,børste
392,01243809-v,lemma,børste
393,09229709-n,lemma,boble
394,02909870-n,lemma,spann
395,13421832-n,lemma,budsjett
396,02913152-n,lemma,bygning
397,03665924-n,lemma,lyspære
398,03665924-n,lemma,pære
399,13134059-n,lemma,lauk
400,13134059-n,lemma,løk
401,02916350-n,lemma,kule
402,02916350-n,lemma,prosjektil
403,06682290-n,lemma,bulletin
404,02919414-n,lemma,bunt
405,07451687-n,lemma,gravferd
406,14289590-n,lemma,brannsår
407,02120451-v,lemma,brenne
408,02762468-v,lemma,brenne
409,00333594-v,lemma,breste
410,01234625-v,lemma,gravlegge
411,02924116-n,lemma,buss
412,13112664-n,lemma,busk
413,01094725-n,lemma,firma
414,09882007-n,lemma,forretningsmann
415,07848338-n,lemma,smør
416,02274259-n,lemma,sommarfugl
