,Synset,Tipo,Info
267,06260518-n,lemma,frekvensområde
268,08249038-n,lemma,band
269,07376257-n,lemma,brak
270,08420278-n,lemma,bank
271,01186397-n,lemma,konkurs
272,02796995-n,lemma,bar
273,02790154-n,lemma,barre
274,02503803-v,lemma,forvise
275,02259829-v,lemma,kjøpslå
276,13162297-n,lemma,bark
277,01047745-v,lemma,bjeffe
278,01047745-v,lemma,gjø
279,02795169-n,lemma,tønne
280,02795528-n,lemma,løp
281,09214581-n,lemma,skjerming
282,02797692-n,lemma,fot
283,13897837-n,lemma,grunnlinje
284,00471613-n,lemma,baseballkamp
285,01855764-a,lemma,grunnleggende
286,04553920-n,lemma,kum
287,05793554-n,lemma,basis
288,05793554-n,lemma,grunnlag
289,02801938-n,lemma,kurv
290,00480993-n,lemma,basketball
291,02139199-n,lemma,flaggermus
292,02808440-n,lemma,badekar
293,02808440-n,lemma,kar
294,02808440-n,lemma,karbad
295,02807731-n,lemma,do
296,02807731-n,lemma,toalett
297,02807731-n,lemma,wc
298,02810471-n,lemma,batteri
299,00953559-n,lemma,slag
300,08506641-n,lemma,slagmark
301,09215664-n,lemma,bukt
302,09217230-n,lemma,strand
303,02815950-n,lemma,bjelke
304,11428023-n,lemma,lysstråle
305,11428023-n,lemma,stråle
306,07724943-n,lemma,bønne
307,02131653-n,lemma,bamse
308,02131653-n,lemma,bjørn
309,01432601-v,lemma,bære
310,05261566-n,lemma,skjegg
311,05261566-n,lemma,skjeggvekst
312,01101913-v,lemma,slå
313,01398919-v,lemma,slå
314,00217728-a,lemma,vakker
315,02626604-v,lemma,bli
316,02818832-n,lemma,seng
317,02818832-n,lemma,slede
318,02819474-n,lemma,bed
319,02821627-n,lemma,soverom
320,02206856-n,lemma,bie
321,07663592-n,lemma,okse
322,07663592-n,lemma,storfekjøtt
323,07886849-n,lemma,humle
324,07886849-n,lemma,mjød
325,07886849-n,lemma,øl
326,07886849-n,lemma,ølsort
327,02270815-v,lemma,betle
328,02270815-v,lemma,tigge
329,00348746-v,lemma,begynne
330,00348746-v,lemma,starte
331,05868051-n,lemma,begynnelse
332,05868051-n,lemma,start
333,00010435-v,lemma,oppføre seg
334,01220984-n,lemma,atferd
335,01220984-n,lemma,fremtreden
336,01220984-n,lemma,oppførsel
337,01571354-v,lemma,halshogge
338,03222516-n,lemma,klokke
339,05556943-n,lemma,buk
340,02301680-v,lemma,tilhøre
341,02827606-n,lemma,belte
342,02828884-n,lemma,benk
343,04600486-n,lemma,benk
344,01280488-v,lemma,bøye
345,07742704-n,lemma,bær
346,00506658-n,lemma,veddemål
347,00854420-v,lemma,bedra
348,06431740-n,lemma,bibel
349,03790512-n,lemma,mc
350,03790512-n,lemma,motorsykkel
351,01758308-n,lemma,nebb
352,02839910-n,lemma,bøtte
353,01303242-v,lemma,binde
354,06515827-n,lemma,biografi
355,01503061-n,lemma,fugl
356,15250178-n,lemma,fødselsdag
357,07635155-n,lemma,kjeks
358,09857200-n,lemma,biskop
359,09857200-n,lemma,bisp
360,02083672-n,lemma,tispe
361,09982873-n,lemma,kjeftesmelle
362,09982873-n,lemma,kjerring
363,09982873-n,lemma,rivjern
364,07577374-n,lemma,mellommåltid
365,14297870-n,lemma,stikk
366,01445932-v,lemma,bite
367,00116744-a,lemma,bitter
368,00392812-a,lemma,sort
369,00392812-a,lemma,svart
370,00756897-a,lemma,sort
371,02848216-n,lemma,blad
372,13131883-n,lemma,gresstrå
373,00842538-v,lemma,bebreide
374,00842538-v,lemma,klandre
375,00842772-v,lemma,kritisere
376,01087093-a,lemma,blank
377,07408171-n,lemma,eksplosjon
378,00074834-v,lemma,blø
379,02158826-a,lemma,blind
380,08642145-n,lemma,kvartal
381,02557199-v,lemma,blokkere
382,00243606-a,lemma,blond
383,05399847-n,lemma,blod
384,00221178-n,lemma,blodsutgytelse
385,00247439-a,lemma,blodig
386,01173038-n,lemma,slag
387,02268351-v,lemma,kaste bort
388,03594734-n,lemma,dongeribukser
389,03594734-n,lemma,jeans
390,02857023-n,lemma,brett
391,08322981-n,lemma,styre
392,15101854-n,lemma,planke
393,02858304-n,lemma,båt
394,05216365-n,lemma,kropp
395,05216365-n,lemma,organisme
396,05216365-n,lemma,system
397,05549830-n,lemma,kropp
398,05217859-n,lemma,lik
399,00328128-v,lemma,kok
400,00249721-a,lemma,modig
401,02865665-n,lemma,bolt
402,11519121-n,lemma,lyn
403,11519121-n,lemma,lynild
404,02866578-n,lemma,bombe
405,02867715-n,lemma,bombefly
406,09864536-n,lemma,bombemann
407,05269901-n,lemma,bein
408,05269901-n,lemma,knokkel
409,02870092-n,lemma,bok
410,06410904-n,lemma,bok
411,02872752-n,lemma,støvel
412,08512736-n,lemma,bruddlinje
413,08512736-n,lemma,grense
414,02324026-v,lemma,låne
415,01787955-v,lemma,irritere
416,02876657-n,lemma,flaske
417,02878222-n,lemma,fraktskip
418,08511241-n,lemma,bunn
419,01892608-v,lemma,hoppe
420,02879718-n,lemma,bue
421,02880308-n,lemma,sløyfe
422,02040273-v,lemma,bukke
423,05534333-n,lemma,tarm
424,02881193-n,lemma,skål
425,04295881-n,lemma,idrettspark
426,04295881-n,lemma,stadion
427,02883344-n,lemma,kasse
428,10285313-n,lemma,gutt
429,06842452-n,lemma,parentes
430,00883226-v,lemma,skryte
431,05481095-n,lemma,hette
432,05481095-n,lemma,hjerne
433,05481095-n,lemma,hukommelse
434,05481095-n,lemma,kuppel
435,05481095-n,lemma,lampe
436,05481095-n,lemma,pære
437,05481095-n,lemma,tenker
438,05481095-n,lemma,toppetasjen
439,10126926-n,lemma,hjerne
440,02889425-n,lemma,bremse
441,13163250-n,lemma,grein
442,05845140-n,lemma,merke
443,00262792-a,lemma,modig
444,07679356-n,lemma,brød
445,14292090-n,lemma,brudd
446,15271008-n,lemma,pause
447,00334996-v,lemma,smadre
448,02570684-v,lemma,bryte inn
449,14066492-n,lemma,sammenbrudd
450,07574602-n,lemma,frokost
451,05554405-n,lemma,barm
452,05554405-n,lemma,batteri
453,05554405-n,lemma,bryst
454,05554405-n,lemma,forlykt
455,05554405-n,lemma,kvinnebryst
456,05554405-n,lemma,melon
457,05554405-n,lemma,nøtt
458,05554405-n,lemma,patte
459,00001740-v,lemma,puste
460,01429455-v,lemma,ale opp
461,11431754-n,lemma,bris
462,02897237-n,lemma,bryggerivirksomhet
463,02897820-n,lemma,murstein
464,09874725-n,lemma,brud
465,02898711-n,lemma,bro
466,07714990-n,lemma,aspargeskål
467,07714990-n,lemma,brokkoli
468,02906175-n,lemma,bronse
469,09876454-n,lemma,bror
470,09876701-n,lemma,bror
471,00372111-a,lemma,brun
472,02908217-n,lemma,børste
473,01243809-v,lemma,børste
474,09229709-n,lemma,boble
475,02909870-n,lemma,spann
476,13421832-n,lemma,budsjett
477,07576182-n,lemma,buffé
478,02913152-n,lemma,bygning
479,03665924-n,lemma,elektrisk pære
480,03665924-n,lemma,lyspære
481,03665924-n,lemma,pære
482,13134059-n,lemma,løk
483,02916350-n,lemma,kule
484,02916350-n,lemma,prosjektil
485,06682290-n,lemma,bulletin
486,02919414-n,lemma,bunt
487,03051619-a,lemma,byråkratisk
488,07451687-n,lemma,begravelse
489,07451687-n,lemma,gravferd
490,14289590-n,lemma,brannsår
491,14290534-n,lemma,solbrenthet
492,02120451-v,lemma,brenne
493,02762468-v,lemma,brenne
494,00333594-v,lemma,briste
495,01234625-v,lemma,begrave
496,02924116-n,lemma,buss
497,13112664-n,lemma,busk
498,01094725-n,lemma,firma
499,09882007-n,lemma,forretningsmann
500,00292937-a,lemma,travel
501,07848338-n,lemma,smør
502,02274259-n,lemma,sommerfugl
503,02928608-n,lemma,knapp
504,04027023-n,lemma,knapp
505,04027023-n,lemma,kontakt
506,02207206-v,lemma,kjøpe
507,02932400-n,lemma,hytte
508,02933112-n,lemma,skap
509,08381820-n,lemma,kabinett
510,08381820-n,lemma,regjering
511,02933842-n,lemma,kabel
512,02935658-n,lemma,kafé
513,02936714-n,lemma,bur
514,07628870-n,lemma,kake
515,05802185-n,lemma,beregning
516,05802185-n,lemma,utregning
517,05796423-n,lemma,beregning
518,15173479-n,lemma,kalender
519,01887896-n,lemma,kalv
520,01055954-n,lemma,besøk
521,07120524-n,lemma,rop
522,00789448-v,lemma,ringe
523,01028748-v,lemma,kalle
524,00913065-v,lemma,rope
525,00917772-v,lemma,ane
526,00917772-v,lemma,forutse
527,00917772-v,lemma,spå
528,01764800-v,lemma,berolige
529,13726562-n,lemma,kalori
530,02942699-n,lemma,kamera
531,08240633-n,lemma,klikk
532,00968155-n,lemma,felttog
533,00309906-n,lemma,safari
534,07472929-n,lemma,valgkamp
535,02477755-v,lemma,avlyse
536,14239918-n,lemma,kreft
537,14239918-n,lemma,kreftsykdom
538,02948072-n,lemma,lys
539,02948072-n,lemma,stearinlys
540,02949202-n,lemma,stokk
541,02953673-n,lemma,lerret
542,02954340-n,lemma,lue
543,02954938-n,lemma,kapsel
544,08518505-n,lemma,hovedstad
545,13353607-n,lemma,kapital
546,08364143-n,lemma,kapitalisme
547,08364143-n,lemma,privatkapitalisme
548,09892831-n,lemma,skipskaptein
549,02958343-n,lemma,bil
550,02958343-n,lemma,karet
551,02958343-n,lemma,øse
552,02958343-n,lemma,slede
553,02958343-n,lemma,vogn
554,14633206-n,lemma,karbon
555,14633206-n,lemma,kull
556,02962545-n,lemma,kort
557,02962545-n,lemma,spillkort
558,06627006-n,lemma,postkort
559,06477371-n,lemma,identifikasjonskort
560,06477371-n,lemma,identitetskort
561,06477371-n,lemma,id-kort
562,06477371-n,lemma,kort
563,06633205-n,lemma,kort
564,06633205-n,lemma,visittkort
565,06492939-n,lemma,meny
566,00267522-n,lemma,vedlikehold
567,00654885-n,lemma,pleie
568,05615869-n,lemma,forsiktighet
569,07524529-n,lemma,bekymring
570,01822936-v,lemma,bekymre seg
571,00583246-n,lemma,karriere
572,00309021-a,lemma,forsiktig
573,04118021-n,lemma,gulvteppe
574,04118021-n,lemma,teppe
575,02766534-n,lemma,barnevogn
576,10283037-n,lemma,post
577,10283037-n,lemma,postbud
578,12937678-n,lemma,gulrot
579,01449974-v,lemma,bære
580,01255967-v,lemma,skjære ut
581,01182654-n,lemma,sak
582,02975212-n,lemma,monter
583,07308889-n,lemma,tilfelle
584,13386614-n,lemma,cash
585,13386614-n,lemma,kontanter
586,13386614-n,lemma,rede penger
587,02978881-n,lemma,båndkassett
588,02978881-n,lemma,kassett
