,Synset,Tipo,Info
379,09042322-n,slk:lemma,Smyrna
380,07966570-n,slk:lemma,minorita
381,00685683-v,slk:lemma,zamietať
382,05868954-n,slk:lemma,prvok
383,09976283-n,slk:lemma,blázon
384,02078399-a,slk:lemma,nenásytný
385,03387653-n,slk:lemma,železiareň
386,00069173-n,slk:lemma,porušenie kontraktu
387,00459498-v,slk:lemma,hrnúť sa
388,09631463-n,slk:lemma,nevrlá osoba
389,03148831-a,slk:lemma,nútený
390,02647497-v,slk:lemma,vytrvávať
391,00345926-n,slk:lemma,chvenie
392,03373943-n,slk:lemma,oblúkový pilier
393,08547938-n,slk:lemma,križovatka
394,01194331-n,slk:lemma,vyhostenie
395,02249438-v,slk:lemma,znovu získať
396,03109693-n,slk:lemma,kút
397,03106898-n,slk:lemma,elektrický vodič
398,01790020-v,slk:lemma,znervózňovať
399,07858595-n,slk:lemma,sladidlo
400,02464785-n,slk:lemma,predná končatina
401,06827219-n,slk:lemma,výrazné písmo
402,05599617-n,slk:lemma,brada
403,01327322-n,slk:lemma,miešanec
404,13874384-n,slk:lemma,oblúk
405,02745611-n,slk:lemma,umelý horizont
406,01911232-v,slk:lemma,ísť okolo niečoho
407,09285254-n,slk:lemma,úlomok
408,05121418-n,slk:lemma,určité množstvo
409,08198398-n,slk:lemma,vojsko
410,00361065-r,slk:lemma,identicky
411,15174218-n,slk:lemma,gregoriánsky kalendár
412,02679899-v,slk:lemma,neustať
413,02640226-v,slk:lemma,zdržiavať sa
414,04956594-n,slk:lemma,farba
415,01664172-v,slk:lemma,variť sa
416,13251289-n,slk:lemma,celková pozostalosť
417,02709367-n,slk:lemma,kotvové zariadenie
418,01156834-v,slk:lemma,tráviť (potravu)
419,00266812-r,slk:lemma,istotne
420,05984936-n,slk:lemma,kultúra
421,00358431-v,slk:lemma,umrieť
422,01870636-s,slk:lemma,amatérsky
423,02131653-n,slk:lemma,medveď
424,15169421-n,slk:lemma,súmrak
425,02343110-s,slk:lemma,vynikajúci
426,00700708-v,slk:lemma,stanoviť
427,01981009-s,slk:lemma,geometrický
428,04198562-n,slk:lemma,dámske voľné šaty
429,07125096-n,slk:lemma,nadávka
430,01171183-v,slk:lemma,ďugnúť si
431,04188179-n,slk:lemma,plachta
432,05995576-n,slk:lemma,liberalizmus
433,02126430-s,slk:lemma,rozložený
434,05298988-n,slk:lemma,útroby
435,02637202-v,slk:lemma,počkať
436,01749320-a,slk:lemma,dokonalý
437,00755447-v,slk:lemma,dovolávať sa
438,05713737-n,slk:lemma,zápach
439,13774404-n,slk:lemma,hŕba
440,00255415-r,slk:lemma,na pol cesty
441,09256663-n,slk:lemma,Koralové more
442,01009871-n,slk:lemma,usporiadanie
443,03407369-n,slk:lemma,poistka
444,02388921-s,slk:lemma,zdomácnený
445,09874862-n,slk:lemma,družička
446,14033185-n,slk:lemma,kritický bod
447,08415272-n,slk:lemma,obvyklá porota
448,01953810-v,slk:lemma,prevážať
449,01171183-v,slk:lemma,šuchnúť si
450,05821102-n,slk:lemma,výhovorka
451,00782057-v,slk:lemma,(naliehavo) požiadať
452,13023292-n,slk:lemma,Ascomycotina
453,04616059-n,slk:lemma,črta
454,03711145-n,slk:lemma,rúra
455,00512487-a,slk:lemma,súťaživý
456,01621555-v,slk:lemma,vytvárať
457,04345915-n,slk:lemma,prekážka
458,02363358-a,slk:lemma,nepodliehajúci
459,06834458-n,slk:lemma,delta
460,01907076-v,slk:lemma,odprevadiť
461,00796715-s,slk:lemma,neprirodzený
462,07206096-n,slk:lemma,odvolanie
463,01835496-v,slk:lemma,presunúť
464,03214966-n,slk:lemma,pohovka
465,00539936-v,slk:lemma,dávať k dispozícii
466,14845743-n,slk:lemma,voda
467,13948441-n,slk:lemma,vysoký status
468,03899533-n,slk:lemma,chodník
469,02068735-n,slk:lemma,čeľaď Delphinidae
470,00140123-v,slk:lemma,"zmeniť (integritu, celistvosť, súhrnnosť)"
471,03510072-n,slk:lemma,plechová ochrana proti teplu
472,10132145-n,slk:lemma,zasklievač
473,01469263-v,slk:lemma,naklásť na seba
474,01171183-v,slk:lemma,nacengávať sa
475,03390207-n,slk:lemma,fragment
476,02972182-n,slk:lemma,kazeta
477,01729819-s,slk:lemma,predošlý
478,09007723-n,slk:lemma,Sovietske Rusko
479,14488118-n,slk:lemma,usadenina
480,13525549-n,slk:lemma,fungovanie
481,06609909-n,slk:lemma,hlúposť
482,05124057-n,slk:lemma,extrém
483,05616786-n,slk:lemma,úspešná metóda postupu
484,05993367-n,slk:lemma,logický pozitivizmus
485,03262717-n,slk:lemma,hrádza
486,11667562-n,slk:lemma,Monocotyledones
487,09171560-n,slk:lemma,Negev
488,05772356-n,slk:lemma,logické myslenie
489,02402825-v,slk:lemma,vyhadzovať
490,01850315-v,slk:lemma,premiestňovať sa
491,00163233-n,slk:lemma,úmysel
492,00921399-n,slk:lemma,kvetinárstvo
493,00005567-r,slk:lemma,automaticky
494,01004235-v,slk:lemma,podčiarknuť
495,03678558-n,slk:lemma,smetiak
496,00395797-n,slk:lemma,vyprázdňovanie
497,05405139-n,slk:lemma,slzný sekrét
498,13397174-n,slk:lemma,dlh
499,02727462-v,slk:lemma,pobývať
500,02421364-s,slk:lemma,sporivý
501,00801724-n,slk:lemma,predajná kampaň
502,13983147-n,slk:lemma,iluminácia
503,14839322-n,slk:lemma,Duralumín
504,06667169-n,slk:lemma,faktická otázka
505,00819526-s,slk:lemma,pokročilý
506,10513120-n,slk:lemma,editor
507,00355420-n,slk:lemma,uvoľnenie
508,03580615-n,slk:lemma,net
509,02679899-v,slk:lemma,pokračovať
510,03975232-n,slk:lemma,ukazovateľ
511,01579813-v,slk:lemma,roztvoriť (náruč)
512,15251336-n,slk:lemma,storočnica
513,00719705-n,slk:lemma,robota
514,00161932-r,slk:lemma,pred ľuďmi
515,02705428-v,slk:lemma,preťahovať
516,00256501-n,slk:lemma,namáčanie
517,05125193-n,slk:lemma,okraj
518,00948103-a,slk:lemma,povrchový
519,10533013-n,slk:lemma,rival
520,08151229-n,slk:lemma,príslušník sekty
521,00047534-r,slk:lemma,podobne
522,09459557-n,slk:lemma,rieka Tombigbee
523,02181538-v,slk:lemma,zazvoniť
524,00890590-v,slk:lemma,zaistiť
525,10370381-n,slk:lemma,okultista
