,Synset,Tipo,Info
585,04555700-n,lit:lemma,šiukšlių dėžė
586,09894143-n,lit:lemma,kardinolas
587,05643190-n,lit:lemma,įgudimas
588,02879638-a,lit:lemma,popiežiaus
589,04710127-n,lit:lemma,atšiaurumas
590,01732601-s,lit:lemma,ateinantis
591,06491786-n,lit:lemma,rodyklė
592,02299437-a,lit:lemma,žvaigždėtas
593,04658268-n,lit:lemma,agresyvumas
594,00811536-s,lit:lemma,trokštantis
595,06827219-n,lit:lemma,pusjuodis šriftas
596,10289039-n,lit:lemma,kiekvienas
597,05834567-n,lit:lemma,įkvėpimas
598,01076145-s,lit:lemma,laisvas
599,02369179-s,lit:lemma,rūgštus
600,00007846-n,lit:lemma,kažkas
601,10315837-n,lit:lemma,kovotojas
602,02704617-v,lit:lemma,sverti
603,02758500-a,lit:lemma,makroekonominis
604,01041061-v,lit:lemma,nutilti
605,01287486-s,lit:lemma,pastebimas
606,03110610-a,lit:lemma,iškvepiamasis
607,09992837-n,lit:lemma,duktė
608,09227839-n,lit:lemma,luitas
609,00713853-s,lit:lemma,įkyrus
610,01265308-s,lit:lemma,linksmas
611,01648891-s,lit:lemma,jaunimo
612,01827946-s,lit:lemma,bejėgiškas
613,13333833-n,lit:lemma,akcija
614,00840189-n,lit:lemma,maukas
615,04038727-n,lit:lemma,lentyna
616,10045713-n,lit:lemma,auklėtojas
617,01636363-s,lit:lemma,oficialus
618,05602982-n,lit:lemma,padribę žandai
619,02552415-s,lit:lemma,sausas
620,01754873-s,lit:lemma,pastovus
621,07303697-n,lit:lemma,didelis gaisras
622,02871858-a,lit:lemma,teritorinis
623,10086074-n,lit:lemma,patikėtinis
624,01871949-a,lit:lemma,neapsimokantis
625,02026629-s,lit:lemma,subankrutavęs
626,11503968-n,lit:lemma,varža
627,06880533-n,lit:lemma,pavyzdys
628,15246853-n,lit:lemma,akimirka
629,00158996-n,lit:lemma,hipnotizavimas
630,00678282-v,lit:lemma,numatyti
631,10625860-n,lit:lemma,burtininkas
632,02176178-a,lit:lemma,sudėtingas
633,02931417-n,lit:lemma,kabaretas
634,10104209-n,lit:lemma,prižiūrėtojas
635,09063673-n,lit:lemma,Los Andželas
636,01491775-a,lit:lemma,subrendęs
637,09786760-n,lit:lemma,mėgėjas
638,02734544-a,lit:lemma,genetinis
639,07200290-n,lit:lemma,atkartojimas
640,15022617-n,lit:lemma,miozinas
641,05036715-n,lit:lemma,prastumas
642,02164694-v,lit:lemma,gėrėtis
643,08780881-n,lit:lemma,Graikijos Respublika
644,07041451-n,lit:lemma,duetas
645,14450339-n,lit:lemma,trūkumas
646,00339934-v,lit:lemma,įvykti
647,00808822-s,lit:lemma,kintantis
648,00251013-n,lit:lemma,valymas
649,01482071-n,lit:lemma,kremzlinė žuvis
650,03533392-n,lit:lemma,kabliukas su kilpele
651,10794014-n,lit:lemma,autorius
652,01372948-s,lit:lemma,malonus
653,09681351-n,lit:lemma,žydas
654,07961480-n,lit:lemma,šūsnis
