,Synset,Tipo,Info
317,05261566-n,lemma,skæg
318,05261566-n,lemma,skægvækst
319,01101913-v,lemma,slå
320,01398919-v,lemma,slå
321,00217728-a,lemma,smuk
322,02626604-v,lemma,blive
323,02818832-n,lemma,kane
324,02818832-n,lemma,seng
325,02819474-n,lemma,bed
326,02821627-n,lemma,soveværelse
327,02206856-n,lemma,bi
328,07663592-n,lemma,okse
329,07663592-n,lemma,oksekød
330,07886849-n,lemma,humle
331,07886849-n,lemma,mjød
332,07886849-n,lemma,øl
333,07886849-n,lemma,ølsort
334,02270815-v,lemma,betle
335,02270815-v,lemma,tigge
336,00348746-v,lemma,begynde
337,00348746-v,lemma,opstarte
338,05868051-n,lemma,begyndelse
339,05868051-n,lemma,start
340,00010435-v,lemma,opføre sig
341,01220984-n,lemma,adfærd
342,01220984-n,lemma,fremtræden
343,01220984-n,lemma,opførsel
344,01571354-v,lemma,halshugge
345,03222516-n,lemma,klokke
346,05556943-n,lemma,bug
347,02301680-v,lemma,tilhøre
348,02827606-n,lemma,bælte
349,02828884-n,lemma,bænk
350,04600486-n,lemma,bænk
351,01280488-v,lemma,bøje
352,07742704-n,lemma,bær
353,00506658-n,lemma,væddemål
354,00854420-v,lemma,bedrage
355,06431740-n,lemma,bibel
356,03790512-n,lemma,mc
357,03790512-n,lemma,motorcykel
358,01758308-n,lemma,næb
359,02839910-n,lemma,bøtte
360,01303242-v,lemma,binde
361,06515827-n,lemma,biografi
362,01503061-n,lemma,fugl
363,01503061-n,lemma,pipfugl
364,01503061-n,lemma,piphans
365,15250178-n,lemma,fødselsdag
366,07635155-n,lemma,kiks
367,09857200-n,lemma,biskop
368,09857200-n,lemma,bisp
369,02083672-n,lemma,tæve
370,09982873-n,lemma,kælling
371,09982873-n,lemma,rappenskralde
372,09982873-n,lemma,rivejern
373,07577374-n,lemma,mellemmåltid
374,14297870-n,lemma,stik
375,01445932-v,lemma,bide
376,00116744-a,lemma,bitter
377,00116744-a,lemma,galdesyg
378,00392812-a,lemma,sort
379,00392812-a,lemma,sortfarvet
380,00756897-a,lemma,sort
381,02848216-n,lemma,blad
382,13131883-n,lemma,græsstrå
383,00842538-v,lemma,bebrejde
384,00842538-v,lemma,klandre
385,00842772-v,lemma,kritisere
386,01087093-a,lemma,blank
387,07408171-n,lemma,eksplosion
388,00074834-v,lemma,bløde
389,02158826-a,lemma,blind
390,08642145-n,lemma,karré
391,02557199-v,lemma,blokere
392,00243606-a,lemma,blond
393,05399847-n,lemma,blod
394,00221178-n,lemma,blodsudgydelse
395,00247439-a,lemma,blodig
396,01173038-n,lemma,slag
397,02268351-v,lemma,spilde
398,03594734-n,lemma,cowboybukser
399,03594734-n,lemma,jeans
400,02857023-n,lemma,bræt
401,08322981-n,lemma,bestyrelse
402,15101854-n,lemma,planke
403,02858304-n,lemma,båd
404,05216365-n,lemma,krop
405,05216365-n,lemma,organisme
406,05216365-n,lemma,system
407,05549830-n,lemma,krop
408,05217859-n,lemma,lig
409,00328128-v,lemma,kog
410,00249721-a,lemma,modig
411,02865665-n,lemma,bolt
412,11519121-n,lemma,lyn
413,11519121-n,lemma,lynild
414,02866578-n,lemma,bombe
415,02867715-n,lemma,bombefly
416,02867715-n,lemma,bombemaskine
417,09864536-n,lemma,bombemand
418,05269901-n,lemma,ben
419,05269901-n,lemma,knogle
420,05269901-n,lemma,knokkel
421,02870092-n,lemma,bog
422,06410904-n,lemma,bog
423,02872752-n,lemma,støvle
424,08512736-n,lemma,brudlinje
425,08512736-n,lemma,grænse
426,02324026-v,lemma,låne
427,01787955-v,lemma,irritere
428,02876657-n,lemma,flaske
429,02878222-n,lemma,fragtskib
430,08511241-n,lemma,bund
431,01892608-v,lemma,hoppe
432,02879718-n,lemma,bue
433,02880308-n,lemma,sløjfe
434,02040273-v,lemma,bukke
435,05534333-n,lemma,tarm
436,02881193-n,lemma,skål
437,04295881-n,lemma,idrætspark
438,04295881-n,lemma,stadion
439,02883344-n,lemma,kasse
440,10285313-n,lemma,dreng
441,06842452-n,lemma,parentes
442,00883226-v,lemma,prale
443,05481095-n,lemma,den øverste etage
444,05481095-n,lemma,hætte
445,05481095-n,lemma,hjerne
446,05481095-n,lemma,hukommelse
447,05481095-n,lemma,indersiden af hovedet
448,05481095-n,lemma,kuppel
449,05481095-n,lemma,lampe
450,05481095-n,lemma,pære
451,05481095-n,lemma,tænker
452,10126926-n,lemma,hjerne
453,02889425-n,lemma,bremse
454,13163250-n,lemma,gren
455,05845140-n,lemma,mærke
456,00262792-a,lemma,modig
457,07679356-n,lemma,brød
458,14292090-n,lemma,brud
459,15271008-n,lemma,pause
460,00334996-v,lemma,smadre
461,01369346-v,lemma,gå ''til
462,02570684-v,lemma,bryde 'ind
463,14066492-n,lemma,sammenbrud
464,07574602-n,lemma,davre
465,07574602-n,lemma,morgenmad
466,05554405-n,lemma,babs
467,05554405-n,lemma,barm
468,05554405-n,lemma,batteri
469,05554405-n,lemma,bryst
470,05554405-n,lemma,forlygte
471,05554405-n,lemma,jader
472,05554405-n,lemma,junger
473,05554405-n,lemma,kvindebryst
474,05554405-n,lemma,melon
475,05554405-n,lemma,nød
476,05554405-n,lemma,patte
477,00001740-v,lemma,ånde
478,01429455-v,lemma,opdrætte
479,11431754-n,lemma,brise
480,02897237-n,lemma,bryggerivirksomhed
481,02897820-n,lemma,mursten
482,09874725-n,lemma,brud
483,02898711-n,lemma,bro
484,07714990-n,lemma,aspargeskål
485,07714990-n,lemma,broccoli
486,02906175-n,lemma,bronze
487,09876454-n,lemma,bror
488,09876454-n,lemma,brormand
489,09876701-n,lemma,bror
490,00372111-a,lemma,brun
491,02908217-n,lemma,børste
492,01243809-v,lemma,børste
493,09229709-n,lemma,boble
494,02909870-n,lemma,spand
495,13421832-n,lemma,budget
496,07576182-n,lemma,buffet
497,07576182-n,lemma,tagselvbord
498,02913152-n,lemma,bygning
499,03665924-n,lemma,elektrisk pære
500,03665924-n,lemma,elpære
501,03665924-n,lemma,pære
502,13134059-n,lemma,løg
503,02916350-n,lemma,kugle
504,02916350-n,lemma,projektil
505,06682290-n,lemma,bulletin
506,02919414-n,lemma,bundt
507,03051619-a,lemma,bureaukratisk
508,07451687-n,lemma,begravelse
509,07451687-n,lemma,gravfærd
510,07451687-n,lemma,jordefærd
511,07451687-n,lemma,ligbegængelse
512,14289590-n,lemma,brandsår
513,14290534-n,lemma,solbrændthed
514,02120451-v,lemma,brænde
515,02762468-v,lemma,brænde
516,00333594-v,lemma,briste
517,01234625-v,lemma,begrave
518,02924116-n,lemma,autobus
519,02924116-n,lemma,bus
520,02924116-n,lemma,omnibus
521,13112664-n,lemma,busk
522,01094725-n,lemma,firma
523,09882007-n,lemma,forretningsmand
524,00292937-a,lemma,travl
525,07848338-n,lemma,smør
526,02274259-n,lemma,sommerfugl
527,02928608-n,lemma,knap
528,04027023-n,lemma,knap
529,04027023-n,lemma,kontakt
530,02207206-v,lemma,købe
531,02932400-n,lemma,hytte
532,02933112-n,lemma,skab
533,08381820-n,lemma,kabinet
534,08381820-n,lemma,regering
535,02933842-n,lemma,kabel
536,02935658-n,lemma,café
537,02936714-n,lemma,bur
538,07628870-n,lemma,kage
539,05802185-n,lemma,beregning
540,05802185-n,lemma,udregning
541,05796423-n,lemma,beregning
542,15173479-n,lemma,kalender
543,01887896-n,lemma,kalv
544,01887896-n,lemma,kippekalv
545,01055954-n,lemma,besøg
546,07120524-n,lemma,råb
547,00789448-v,lemma,ringe
548,00789448-v,lemma,telefonere
549,01028748-v,lemma,kalde
550,00913065-v,lemma,råbe
551,00917772-v,lemma,anticipere
552,00917772-v,lemma,forudse
553,00917772-v,lemma,spå
554,01764800-v,lemma,berolige
555,13726562-n,lemma,kalorie
556,02942699-n,lemma,kamera
557,08240633-n,lemma,klike
558,00968155-n,lemma,felttog
559,00309906-n,lemma,safari
560,07472929-n,lemma,valgkamp
561,02477755-v,lemma,aflyse
562,14239918-n,lemma,cancer
563,14239918-n,lemma,kræft
564,14239918-n,lemma,kræftsygdom
565,02948072-n,lemma,lys
566,02948072-n,lemma,stearinlys
567,02949202-n,lemma,stok
568,02953673-n,lemma,lærred
569,02954340-n,lemma,hue
570,02954938-n,lemma,kapsel
571,08518505-n,lemma,hovedstad
572,13353607-n,lemma,kapital
573,08364143-n,lemma,kapitalisme
574,08364143-n,lemma,privatkapitalisme
575,09892831-n,lemma,skibskaptajn
576,02958343-n,lemma,automobil
577,02958343-n,lemma,bil
578,02958343-n,lemma,dyt
579,02958343-n,lemma,karet
580,02958343-n,lemma,øse
581,02958343-n,lemma,slæde
