,Synset,Tipo,Info
361,00046299-r,qcn:lemma,至
362,00046639-r,qcn:lemma,瘋狂
363,00044608-a,qcn:lemma,伏
364,00044760-a,qcn:lemma,急性
365,00065370-v,qcn:lemma,罹
366,00065370-v,qcn:lemma,罹患
367,00047392-r,qcn:lemma,有夠
368,00047392-r,qcn:lemma,過份
369,00047392-r,qcn:lemma,過分
370,00065639-v,qcn:lemma,承受
371,00047534-r,qcn:lemma,之外
372,00047534-r,qcn:lemma,之餘
373,00047534-r,qcn:lemma,以外
374,00047534-r,qcn:lemma,又
375,00047534-r,qcn:lemma,外
376,00047534-r,qcn:lemma,還要
377,00047534-r,qcn:lemma,除此之外
378,00047534-r,qcn:lemma,除此以外
379,00066191-v,qcn:lemma,泣
380,00047903-r,qcn:lemma,終於
381,00047903-r,qcn:lemma,終究
382,00047903-r,qcn:lemma,總算
383,00048268-r,qcn:lemma,正
384,00066977-v,qcn:lemma,濕
385,00066977-v,qcn:lemma,落
386,00067129-v,qcn:lemma,嗚
387,00048739-r,qcn:lemma,及時
388,00048739-r,qcn:lemma,現
389,00048739-r,qcn:lemma,現
390,00048739-r,qcn:lemma,立
391,00048739-r,qcn:lemma,這
392,00048739-r,qcn:lemma,隨時
393,00067545-v,qcn:lemma,流
394,00067999-v,qcn:lemma,流
395,00049220-r,qcn:lemma,這
396,00069570-v,qcn:lemma,流
397,00069879-v,qcn:lemma,傷
398,00069879-v,qcn:lemma,傷
399,00069879-v,qcn:lemma,傷害
400,00050817-r,qcn:lemma,固
401,00051848-r,qcn:lemma,一直
402,00052152-r,qcn:lemma,正
403,00072989-v,qcn:lemma,上
404,00072989-v,qcn:lemma,拉
405,00072989-v,qcn:lemma,解
406,00074038-v,qcn:lemma,嗯
407,00053004-r,qcn:lemma,好
408,00053004-r,qcn:lemma,成
409,00074834-v,qcn:lemma,流
410,00075421-v,qcn:lemma,勞
411,00076400-v,qcn:lemma,吐
412,00076400-v,qcn:lemma,吐出
413,00076400-v,qcn:lemma,吐出來
414,00051696-a,qcn:lemma,不足
415,00078138-v,qcn:lemma,凍
416,00078401-v,qcn:lemma,挨
417,00078760-v,qcn:lemma,求診
418,00057388-r,qcn:lemma,根本
